"200","2010","POMPANO LANES INC","SEAT","","","2200 N FEDERAL HWY","","","POMPANO BEACH","FL","33062-1006","16","954.941.0968","POMPANO LANES SNACK BAR","","2200 N FEDERAL HWY","","","POMPANO BEACH","FL","33062-1006","16","954.941.0968","2","14","SEA1600193","20","20","12/01/2020","10/23/2019","75","Risk Level 2",""
"200","2010","LAMARASA CORP","SEAT","","LAMARASA CORP","5860 NW 83 TER","","","PARKLAND","FL","33067","16","","LAMARASA CORP","","265 W OAKLAND PARK BLVD","","","OAKLAND PARK","FL","33311-1707","16","954.565.8881","2","03","SEA1600369","20","20","12/01/2020","01/22/2020","110","Risk Level 1",""
"200","2010","SONNYS FAMOUS STEAK HOGIES INC","SEAT","","","1857 NW 66 AVE","","","HOLLYWOOD","FL","33024-4017","16","954.989.0561","SONNYS FAMOUS HOAGIES","","1857 NW 66 AVE","","","HOLLYWOOD","FL","33024-4017","16","954.989.0561","2","34","SEA1600536","20","20","12/01/2020","12/26/2019","46","Risk Level 2",""
"200","2010","FOUNTAINHEAD ASSN INC","SEAT","","","3900 N OCEAN DR","","","LAUDERDALE-BY-THE-SE","FL","33308-5904","16","","FOUNTAINHEAD DINING ROOM","","3900 N OCEAN DR","","","LAUDERDALE-BY-THE-SE","FL","33308-5904","16","","2","12","SEA1600617","20","20","12/01/2020","09/12/2019","74","Risk Level 2",""
"200","2010","USCHI ENTERPRISES INC","SEAT","","","3016 E COMMERCIAL BLVD","","","FORT LAUDERDALE","FL","33308-4312","16","954.771.7342","GERD MUELLER'S AMBRY","","3016 E COMMERCIAL BLVD","","","FORT LAUDERDALE","FL","33308-4312","16","954.771.7342","2","12","SEA1600457","20","20","12/01/2020","11/13/2019","88","Risk Level 2",""
"200","2010","LAS OLAS FINER FOODS INC","SEAT","","","1410 E LAS OLAS BLVD","","","FORT LAUDERDALE","FL","33301-2336","16","954.463.4041","FLORIDIAN REST","","1410 E LAS OLAS BLVD","","","FORT LAUDERDALE","FL","33301-2336","16","954.463.4041","2","11","SEA1600518","20","20","12/01/2020","01/22/2020","138","Risk Level 2",""
"200","2010","EDDIE HILLS & SUSHI THAI INC","SEAT","","","139 CALLE LARGO DR","","","HOLLYWOOD","FL","33021","16","305.495.9862","EDDIE HILLS REST","","134 N FEDERAL HWY","","","HALLANDALE","FL","33009-4353","16","954.454.0023","2","07","SEA1600606","20","20","12/01/2020","01/13/2020","76","Risk Level 2",""
"200","2010","SKYLINE CHILI FRANCHISE DEV","SEAT","","","2590 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33305-1621","16","954.566.1541","SKYLINE CHILI","","2590 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33305-1621","16","954.566.1541","2","03","SEA1601622","20","20","12/01/2020","10/08/2019","62","Risk Level 1",""
"200","2010","BRUSCO'S ENTERPRISE INC","SEAT","","","1380 S FEDERAL HWY","","","DEERFIELD BEACH","FL","33441-7249","16","954.428.2676","BRUSCO'S ENTERPRISE INC","","1380 S FEDERAL HWY","","","DEERFIELD BEACH","FL","33441-7249","16","954.428.2676","2","15","SEA1601683","20","20","12/01/2020","10/31/2019","49","Risk Level 2",""
"200","2010","AECT CORP","SEAT","","","4626 N FEDERAL HWY","","","LIGHTHOUSE POINT","FL","33064-6511","16","954.946.9240","LEBISTRO RESTAURANT","","4626 N FEDERAL HWY","","","LIGHTHOUSE POINT","FL","33064-6511","16","954.946.9240","2","15","SEA1600567","20","20","12/01/2020","11/07/2019","64","Risk Level 2",""
"200","2010","CORAL RIDGE YACHT CLUB","SEAT","","","2800 YACHT CLUB DR","","","FORT LAUDERDALE","FL","33304-4599","16","954.566.7886","CORAL RIDGE YACHT CLUB","","2800 YACHT CLUB DR","","","FORT LAUDERDALE","FL","33304-4599","16","954.566.7886","2","11","SEA1600693","20","20","12/01/2020","02/06/2020","573","Risk Level 2",""
"200","2010","UPCHURCH MANAGEMENT CO INC","SEAT","","UPCHURCH MANAGEMENT","1439 SW 26 AVE #300","","","POMPANO BEACH","FL","33069-4331","16","954.943.8440","MCDONALDS #1013","","3091 N FEDERAL HWY","","","POMPANO BEACH","FL","33064-6851","16","954.943.8410","2","15","SEA1600709","20","20","12/01/2020","09/06/2019","86","Risk Level 1",""
"200","2010","CORTEO GIUSEPPE","SEAT","","","1320 N UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-5033","16","954.432.5056","UMBERTO'S","","1320 N UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-5033","16","954.432.5056","2","34","SEA1601871","20","20","12/01/2020","01/29/2020","156","Risk Level 2",""
"200","2010","JACARANDA CATERING INC","SEAT","","","9200 W BROWARD BLVD","","","PLANTATION","FL","33324-2499","16","954.472.5855","JACARANDA COUNTRY CLUB","","9200 W BROWARD BLVD","","","PLANTATION","FL","33324-2499","16","954.472.5855","2","06","SEA1600808","20","20","12/01/2020","01/29/2020","400","Risk Level 2",""
"200","2010","RICKEY'S REST & LOUNGE INC","SEAT","","WILLIAM MITCHELL JR","4799 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","33021-6501","16","","RICKEY'S RESTAURANT & LOUNGE","","4799 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","33021-6501","16","954.966.1429","2","02","SEA1600889","20","20","12/01/2020","02/19/2020","150","Risk Level 2",""
"200","2010","SELLARS BISTRO INC","SEAT","","","2621 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33306-1421","16","954.564.2045","EGG & YOU DINER","","2621 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33306-1421","16","954.564.2045","2","12","SEA1600891","20","20","12/01/2020","09/04/2019","120","Risk Level 2",""
"200","2010","CORAL RIDGE GOLF COURSE INC","SEAT","","","3801 BAYVIEW DR","","","FORT LAUDERDALE","FL","33308-5835","16","","CORAL RIDGE COUNTRY CLUB","","3801 BAYVIEW DR","","","FORT LAUDERDALE","FL","33308-5835","16","","2","12","SEA1600954","20","20","12/01/2020","09/27/2019","252","Risk Level 2",""
"200","2010","COMMERCIAL FOODS INCORPORATED","SEAT","","UPCHURCH MGMT CO INC","1439 SW 26 AVE #300","","","POMPANO BEACH","FL","33069-4331","16","941.552.2200","MCDONALDS #681","","1352 E COMMERCIAL BLVD","","","OAKLAND PARK","FL","33334-5723","16","954.771.7171","2","32","SEA1600963","20","20","12/01/2020","07/29/2019","60","Risk Level 1",""
"200","2010","FORT LAUDERDALE COUNTRY CLUB","SEAT","","","415 COUNTRY CLUB CIR","","","PLANTATION","FL","33317-4095","16","954.587.4700","FT LAUDERDALE COUNTRY CLUB","","415 COUNTRY CLUB CIR","","","PLANTATION","FL","33317-4095","16","954.587.4700","2","06","SEA1600030","20","20","12/01/2020","01/09/2020","220","Risk Level 2",""
"200","2010","TROPICAL ACRES STEAK HOUSE INC","SEAT","","","2500 GRIFFIN RD","","","FORT LAUDERDALE","FL","33312-5921","16","","TROPICAL ACRES STEAK HOUSE","","2500 GRIFFIN RD","","","FORT LAUDERDALE","FL","33312-5921","16","954.989.2500","2","08","SEA1600069","20","20","12/01/2020","08/24/2019","310","Risk Level 2",""
"200","2010","NICKS ITALIAN KITCHEN INC","SEAT","","","3496 N OCEAN BLVD","","","FORT LAUDERDALE","FL","33308-6902","16","954.563.6441","NICKS ITALIAN REST","","3496 N OCEAN BLVD","","","FORT LAUDERDALE","FL","33308-6902","16","954.563.6441","2","12","SEA1600985","20","20","12/01/2020","10/25/2019","180","Risk Level 2",""
"200","2010","MAI KAI INC","SEAT","","","3599 N FEDERAL HWY","","","OAKLAND PARK","FL","33308-6222","16","954.563.3272","MAI KAI POLYNESIAN REST","","3599 N FEDERAL HWY","","","OAKLAND PARK","FL","33308-6222","16","954.563.3272","2","12","SEA1600994","20","20","12/01/2020","06/05/2019","400","Risk Level 2",""
"200","2010","JUNGLE QUEENS INC","SEAT","","","2470 SW 21 ST","","","FORT LAUDERDALE","FL","33312","16","","JUNGLE QUEEN BBQ","","2470 SW 21 ST","","","FORT LAUDERDALE","FL","33312","16","","2","08","SEA1600027","20","20","12/01/2020","11/06/2019","760","Risk Level 2",""
"200","2010","LEWIS JEWEL L","SEAT","","","880 NW 25 AVE","","","FORT LAUDERDALE","FL","33311-6753","16","954.583.9906","PONDEROSA INN REST","","880 NW 25 AVE","","","FORT LAUDERDALE","FL","33311-6753","16","954.583.9906","2","03","SEA1601177","20","20","12/01/2020","12/06/2019","50","Risk Level 2",""
"200","2010","EAP MANAGEMENT CORP","SEAT","","EAP MGMT CORP","2501 HOLLYWOOD BLVD STE 220","","","HOLLYWOOD","FL","33020-6632","16","","KENTUCKY FRIED CHICKEN","","1836 UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-3604","16","954.920.1802","2","34","SEA1601249","20","20","12/01/2020","01/16/2020","55","Risk Level 2",""
"200","2010","ROCAM SERVICES INC","SEAT","","","1711 NE 29 ST","","","POMPANO BEACH","FL","33064-6833","16","954.781.5728","ROSIE'S LOUNGE","","1711 NE 29 ST","","","POMPANO BEACH","FL","33064-6833","16","954.781.5728","2","15","SEA1601264","45","20","12/01/2019","10/15/2019","50","Risk Level 2",""
"200","2010","PRIMANTI BROS OF FT LAUD INC","SEAT","","","901 N ATLANTIC BLVD","","","FORT LAUDERDALE","FL","33304-3310","16","954.565.0605","PRIMANTI BROS","","901 N ATLANTIC BLVD","","","FORT LAUDERDALE","FL","33304-3310","16","954.565.0605","2","11","SEA1601344","20","20","12/01/2020","01/30/2020","120","Risk Level 2",""
"200","2010","SHARKHEAD I DBA STAN INC","SEAT","","","5775 HALLANDALE BEACH BLVD","","","WEST HOLLYWOOD","FL","33023","16","954.983.9487","BOOBY TRAP II","","5775 HALLANDALE BEACH BLVD","","","WEST HOLLYWOOD","FL","33023","16","954.983.9487","2","07","SEA1600321","20","20","12/01/2020","01/09/2020","240","Risk Level 2",""
"200","2010","PHOENIX OF BROWARD INC","SEAT","","","941-A CLINT MOORE ROAD","","","BOCA RATON","FL","33487","16","561.988.2036","BURGER KING #43","","666 W BROWARD BLVD","","","FORT LAUDERDALE","FL","33312-1746","16","954.463.4338","2","08","SEA1601398","20","20","12/01/2020","08/15/2019","80","Risk Level 1",""
"200","2010","EDMONDSON J P","SEAT","","","5001 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33308-3811","16","","COURTYARD BISTRO","","5001 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33308-3811","16","","2","12","SEA1601404","20","20","12/01/2020","01/24/2020","55","Risk Level 2",""
"200","2010","DYNAMIC F&B CONCEPTS INC","SEAT","","","1317 S FEDERAL HWY","","","DANIA BEACH","FL","33004-4361","16","954.925.8275","TARKS OF DANIA","","1317 S FEDERAL HWY","","","DANIA","FL","33004-4361","16","954.925.8275","2","04","SEA1601438","20","20","12/01/2020","11/04/2019","25","Risk Level 2",""
"200","2010","CORTES HECTOR","SEAT","","","91 E PROSPECT RD","","","OAKLAND PARK","FL","33334-1437","16","954.776.1881","CIELITO LINDO TRES","","91 E PROSPECT RD","","","OAKLAND PARK","FL","33334-1437","16","954.776.1881","2","32","SEA1601481","20","20","12/01/2020","02/24/2020","92","Risk Level 2",""
"200","2010","TWO FRIENDS INC","SEAT","","","1536 SE CORDOVA RD","","","FORT LAUDERDALE","FL","33316-2125","16","954.523.4752","SOUTHPORT RAW BAR","","1536 SE CORDOVA RD","","","FORT LAUDERDALE","FL","33316-2125","16","954.525-2526","2","05","SEA1601569","20","20","12/01/2020","02/04/2020","80","Risk Level 2",""
"200","2010","ANDERSON EXPRESS SERVICES INC","SEAT","","","6569 PEMBROKE RD","","","HOLLYWOOD","FL","33023-2139","16","954.962.5006","DERRYS RESTAURANT","","6569 PEMBROKE RD","","","HOLLYWOOD","FL","33023-2139","16","954.962.5006","2","07","SEA1600571","20","20","12/01/2020","02/04/2020","50","Risk Level 2",""
"200","2010","3'S COMPANY INC","SEAT","","","242 E DANIA BEACH BLVD","","","DANIA","FL","33004-3027","16","954.921.4970","3'S COMPANY","","242 E DANIA BEACH BLVD","","","DANIA","FL","33004-3027","16","954.921.4970","2","04","SEA1600530","20","20","12/01/2020","11/21/2019","70","Risk Level 2",""
"200","2010","MAMMY'S SHANTY INC","SEAT","","","4003 N ANDREWS AVE","","","OAKLAND PARK","FL","33309-5241","16","954.566.5333","CATFISH DEWEYS","","4003 N ANDREWS AVE","","","OAKLAND PARK","FL","33309-5241","16","954.566.5333","2","32","SEA1600704","20","20","12/01/2020","02/21/2020","200","Risk Level 2",""
"200","2010","GRENIER ENTERPRISE","SEAT","","DENIS GRENIER","1031 N FEDERAL HWY","","","HOLLYWOOD","FL","33020-3539","16","","JACK'S DINER","","1031 N FEDERAL HWY","","","HOLLYWOOD","FL","33020-3539","16","954.929.2888","2","02","SEA1600734","20","20","12/01/2020","02/24/2020","84","Risk Level 2",""
"200","2010","MCHAIG INC","SEAT","","MCHAIG INC","5860 NW 83 TER","","","PARKLAND","FL","33067","16","","MCHAIG INC","","1140 N SR 7","","","LAUDERHILL","FL","33313","16","954.583.5226","2","10","SEA1600955","20","20","12/01/2020","07/22/2019","60","Risk Level 1",""
"200","2010","VILLA ROSE PIZZA & GROC HO INC","SEAT","","","1114 N SR 7","","","HOLLYWOOD","FL","33021","16","954.983.7660","VILLA ROSE PIZZA & GROC","","1114 N SR 7","","","HOLLYWOOD","FL","33021","16","954.983.7660","2","02","SEA1601041","20","20","12/01/2020","10/17/2019","75","Risk Level 2",""
"200","2010","BEACHCOMBER VILLAS INC","SEAT","","","1200 S OCEAN BLVD","","","POMPANO BEACH","FL","33062-6609","16","954.941.7830","OCEAN GRILL","","1200 S OCEAN BLVD","","","POMPANO BEACH","FL","33062-6609","16","954.941.7830","2","14","SEA1601109","20","20","12/01/2020","02/11/2020","140","Risk Level 2",""
"200","2010","DANIA FOOD SYSTEMS INC","SEAT","","MCDONALD'S RESTAURANTS","113 SW 11 CT STE C","","","FORT LAUDERDALE","FL","33315-1241","16","","MCDONALD'S 1901","","1310 S FEDERAL HWY","","","DANIA","FL","33004-4347","16","954.920.5553","2","04","SEA1601242","20","20","12/01/2020","01/14/2020","121","Risk Level 1",""
"200","2010","BERRY JACK M","SEAT","","","4201 N FEDERAL HWY","","","OAKLAND PARK","FL","33308-5532","16","954.565.9960","JACKS HAMBURGER HOUSE","","4201 N FEDERAL HWY","","","OAKLAND PARK","FL","33308-5532","16","954.565.9960","2","12","SEA1601357","20","20","12/01/2020","10/02/2019","38","Risk Level 2",""
"200","2010","ERIDON INC","NOST","","","5913 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","33021-6328","16","954.983.6110","SUB CENTER","","5913 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","33021-6328","16","954.983.6110","2","02","NOS1601552","20","20","12/01/2020","02/19/2020","0","Risk Level 2",""
"200","2010","LAUDERDALE YACHT CLB IN","SEAT","","","1725 SE 12 ST","","","FORT LAUDERDALE","FL","33316-1499","16","","LAUDERDALE YACHT CLUB","","1725 SE 12 ST","","","FORT LAUDERDALE","FL","33316-1499","16","","2","05","SEA1601588","20","20","12/01/2020","02/28/2020","248","Risk Level 2",""
"200","2010","GALT OCEAN FOODS INC PEMBROKE","SEAT","","C/O UPCHURCH MANAGEMENT/GAIL WALD","1439 S POMPANO PKWY STE 300","","","POMPANO BEACH","FL","33069","16","954.972.2004","MCDONALD'S 1868","","1490 N UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-5034","16","954.972.2004","2","34","SEA1601741","20","20","12/01/2020","09/20/2019","96","Risk Level 1",""
"200","2010","CORAL RIDGE FOODS INC","SEAT","","UPCHURCH MANAGEMENT CO INC","1439 S POMPANO PKWY STE 300","","","POMPANO BEACH","FL","33069-4331","16","","MCDONALD'S #2011","","2700 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33306-1424","16","954.564.2910","2","12","SEA1601787","20","20","12/01/2020","08/19/2019","60","Risk Level 1",""
"200","2010","OLYMPIC FLAME DINER INC","SEAT","","","80 S FEDERAL HWY","","","DEERFIELD BEACH","FL","33441","16","954.427.3055","OLYMPIC FLAME DINER","","80 S FEDERAL HWY","","","DEERFIELD BEACH","FL","33441-4127","16","954.427.3055","2","15","SEA1600008","20","20","12/01/2020","12/09/2019","100","Risk Level 2",""
"200","2010","SOUTH GATE FOODS ATLANTIC DIV","SEAT","","UPCHURCH MANAGEMENT INC","1439 SW 26TH AVE #300","","","POMPANO BEACH","FL","33069-4331","16","","MCDONALDS #1585","","2025 E ATLANTIC BLVD","","","POMPANO BEACH","FL","33060-6553","16","954.781.1920","2","14","SEA1600053","20","20","12/01/2020","12/10/2019","120","Risk Level 1",""
"200","2010","ITALIA INC","SEAT","","","1214 N BROADWALK","","","HOLLYWOOD","FL","33019-3332","16","954.920.2800","NICK'S BAR","","1214 N BROADWALK","","","HOLLYWOOD","FL","33019-3332","16","954.920.2800","2","04","SEA1600174","20","20","12/01/2020","06/29/2019","50","Risk Level 2",""
"200","2010","CAP'S PLACE INC","SEAT","","","PO BOX 5969","","","LIGHTHOUSE POINT","FL","33074","16","","CAP'S PLACE","","2980 NE 31 AVE","","","LIGHTHOUSE POINT","FL","33064","16","954.941.0418","2","15","SEA1600247","20","20","12/01/2020","11/07/2019","150","Risk Level 2",""
"200","2010","HEALTH E HOME DELIVERED MEALS","NOST","","","6878 POWERLINE RD","","","FT LAUDERDALE ","FL","33309-2156","16","954.975.9611","HEALTH E HOME DELIVERED MEALS","","6878 POWERLINE RD","","","FORT LAUDERDALE","FL","33309-2156","16","954.975.9611","2","32","NOS1616322","20","20","12/01/2020","01/06/2020","0","Risk Level 2",""
"200","2010","BUTTERFLY WORLD LTD","SEAT","","","3600 W  SAMPLE RD","","","COCONUT CREEK","FL","33073-4400","16","(954)977-4434","BUTTERFLY WORLD","","3600 W  SAMPLE RD","","","COCONUT CREEK","FL","33073-4400","16","(954)977-4434","2","16","SEA1616352","20","20","12/01/2020","02/25/2020","60","Risk Level 1",""
"200","2010","VC LAUDERDALE INC","SEAT","","","5426 N UNIVERSITY DR","","","LAUDERHILL","FL","33351-5005","16","954.572.8844","VEGAS CABARET","","5426 N UNIVERSITY DR","","","LAUDERHILL","FL","33351-5005","16","954.572.8844","2","09","SEA1616355","20","20","12/01/2020","02/04/2020","20","Risk Level 2",""
"200","2010","DOMINO'S PIZZA LLC","NOST","","DOMINO'S PIZZA LLC #5084","PO BOX 949","","","ANN ARBOR","MI","48105","722","","DOMINO'S PIZZA #5084","","2531 S UNIVERSITY DR","","","FORT LAUDERDALE","FL","33324","16","954.474.1100","2","06","NOS1612687","20","20","12/01/2020","10/28/2019","0","Risk Level 1",""
"200","2010","DOMINO'S PIZZA LLC","NOST","","DOMINO'S FIELD ACCOUNTING CTR","PO BOX 949","","","ANN ARBOR","MI","48106-0949","722","","DOMINO'S PIZZA 4910","","1331 SUNSET STRIP","","","SUNRISE","FL","33313-6111","16","954.584.3030","2","10","NOS1613087","20","20","12/01/2020","11/21/2019","0","Risk Level 1",""
"200","2010","KEJ INC","SEAT","","","4619 UNIVERSITY DR","","","CORAL SPRINGS","FL","33067-4602","16","954.344.2717","PIZZA CAROUSEL","","4619 UNIVERSITY DR","","","CORAL SPRINGS","FL","33067-4602","16","954.344.2717","2","33","SEA1612745","20","20","12/01/2020","02/19/2020","40","Risk Level 2",""
"200","2010","INTERCOASTAL PIZZA INC","NOST","","DOMINO'S PIZZA INC #3891","2911 NE 43RD ST","","","FORT LAUDERDALE","FL","33308","16","","DOMINO'S PIZZA #3891","","3416 N OCEAN BLVD","","","FORT LAUDERDALE","FL","33308-6902","16","954.565.3030","2","12","NOS1612912","20","20","12/01/2020","01/24/2020","0","Risk Level 1",""
"200","2010","SOUGHGATE FOODS PINE ISL DIV","SEAT","","UPCHURCH MGMT CO INC","1439 SW 26 AVE #300","","","POMPANO BEACH","FL","33069-4331","16","","MCDONALDS #10397","","4301 N PINE ISLAND RD","","","SUNRISE","FL","33351-6045","16","954.972.2006","2","09","SEA1612990","20","20","12/01/2020","12/02/2019","74","Risk Level 1",""
"200","2010","DLK INC","NOST","","","4379 N UNIVERSITY DR","","","SUNRISE","FL","33351-6211","16","954.749.1117","POPPY'S PIZZA","","4379 N UNIVERSITY DR","","","SUNRISE","FL","33351-6211","16","954.749.1117","2","09","NOS1612995","20","20","12/01/2020","02/03/2020","0","Risk Level 2",""
"200","2010","TOM JENKINS BBQ INC","SEAT","","HARRY HARRELL","20064 PALM ISLAND DR","","","BOCA RATON","FL","33498","60","","TOM JENKINS BBQ","","1236 S FEDERAL HWY","","","FORT LAUDERDALE","FL","33316-2067","16","954.522.5046","2","05","SEA1617704","20","20","12/01/2020","09/25/2019","40","Risk Level 2",""
"200","2010","PANDA EXPRESS INC","NOST","","PANDA EXPRESS #354/ATTN: TAX DEPT","1683 WALNUT GROVE AVE","","","ROSEMEAD","CA","91770","705","407.399.4630","PANDA EXPRESS #354","","8000 W BROWARD BLVD","","","PLANTATION","FL","33388-0024","16","954.474.3629","2","06","NOS1617745","20","20","12/01/2020","02/10/2020","0","Risk Level 2",""
"200","2010","WIGGILL JOHN R","SEAT","","","4440 NE 20 AVE","","","OAKLAND PARK","FL","33308","16","954.202.9118","MEAL IN A PIE","","4440 NE 20 AVE","","","OAKLAND PARK","FL","33308","16","954.202.9118","2","12","SEA1617874","20","20","12/01/2020","08/27/2019","10","Risk Level 2",""
"200","2010","CAJUN CONNECTION INC","NOST","","","11995 GLENMORE DR","","","CORAL SPRINGS","FL","33071","16","954.8188362","BROWARDMALL CAJUN GRILL","","8000 W BROWARD BLVD #5010","","","PLANTATION","FL","33388","16","954.832.9550","2","06","NOS1617885","20","20","12/01/2020","01/29/2020","0","Risk Level 2",""
"200","2010","HOOTERS OF BEACHPLACE INC","SEAT","","APOBE GILA'S","4411 CLEVLAND AVE","","","FORT MYERS","FL","33901","16","","HOOTERS","","17 S ATLANTIC BLVD","","","FORT LAUDERDALE","FL","33316","16","954.767.0669","2","05","SEA1617988","20","20","12/01/2020","02/26/2020","162","Risk Level 2",""
"200","2010","CAFE VICO INC","SEAT","","MARCOS A RODRIGUES","1125 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33304","16","","CAFE VICO INC","","1125 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33304","16","954.565.9681","2","11","SEA1618165","20","20","12/01/2020","09/06/2019","216","Risk Level 2",""
